name,address,postal_code,phone,rating,review_count,cuisine_type,business_hours,website,latitude,longitude,scraped_at
Mi Cocina,"13350 Dallas Pkwy #100, Dallas, TX 75240, USA",75001,(972) 239-6426,4.8,2681,Restaurante,"{'day_0': 'Monday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'day_1': 'Tuesday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'day_2': 'Wednesday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'day_3': 'Thursday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'day_4': 'Friday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_5': 'Saturday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_6': 'Sunday: 12:00\u2009–\u20096:00\u202fPM'}",https://www.micocina.com/mexican-restaurants/tx/dallas/galleria-mall/?utm_source=GMB&utm_medium=organic&utm_campaign=Galleria,32.929809,-96.81988059999999,2025-06-25 14:24:26.336844
Kenny's Italian Kitchen,"5100 Belt Line Rd #764, Dallas, TX 75254, USA",75001,(972) 661-9380,4.7,2436,Restaurante,"{'day_0': 'Monday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_1': 'Tuesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_5': 'Saturday: 4:00\u2009–\u200910:00\u202fPM', 'day_6': 'Sunday: 4:00\u2009–\u200910:00\u202fPM'}",http://kennysitalian.com/,32.9522166,-96.8196442,2025-06-25 14:24:26.759612
Mughlai Fine Indian Cuisine,"5301 Alpha Rd UNIT 14, Dallas, TX 75240, USA",75001,(972) 392-7786,3.9,1324,Restaurante,"{'day_0': 'Monday: Closed', 'day_1': 'Tuesday: 10:45\u202fAM\u2009–\u20092:00\u202fPM, 4:30\u2009–\u20099:30\u202fPM', 'day_2': 'Wednesday: 10:45\u202fAM\u2009–\u20092:00\u202fPM, 4:30\u2009–\u20099:30\u202fPM', 'day_3': 'Thursday: 10:45\u202fAM\u2009–\u20092:00\u202fPM, 4:30\u2009–\u20099:30\u202fPM', 'day_4': 'Friday: 10:45\u202fAM\u2009–\u20092:00\u202fPM, 4:30\u2009–\u200910:00\u202fPM', 'day_5': 'Saturday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 4:30\u2009–\u200910:00\u202fPM', 'day_6': 'Sunday: 11:30\u202fAM\u2009–\u20092:30\u202fPM, 4:30\u2009–\u20099:30\u202fPM'}",http://www.mughlaidfw.com/,32.9332935,-96.8172862,2025-06-25 14:24:27.069941
Genghis Grill,"4201 Belt Line Rd, Addison, TX 75001, USA",75001,(972) 503-5426,4.1,2026,Restaurante,"{'day_0': 'Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_1': 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_5': 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_6': 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM'}",https://locations.genghisgrill.com/tx/addison/genghis-grill-1001.html,32.9549181,-96.8384519,2025-06-25 14:24:27.687332
Banana Leaf Thai Cuisine,"17370 Preston Rd #500, Dallas, TX 75252, USA",75001,(972) 713-0123,4.6,1668,Restaurante,"{'day_0': 'Monday: Closed', 'day_1': 'Tuesday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_5': 'Saturday: 11:30\u202fAM\u2009–\u20099:00\u202fPM', 'day_6': 'Sunday: 11:30\u202fAM\u2009–\u20098:00\u202fPM'}",http://www.thaibananaleaf.com/,32.9889644,-96.80179509999999,2025-06-25 14:24:28.255076
The Hideaway,"14902 Preston Rd, Dallas, TX 75254, USA",75001,,4.2,1387,Restaurante,"{'day_0': 'Monday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'day_1': 'Tuesday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'day_5': 'Saturday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'day_6': 'Sunday: 11:00\u202fAM\u2009–\u20092:00\u202fAM'}",http://myhideawaydallas.com/,32.9530562,-96.8029071,2025-06-25 14:24:28.810330
Starbucks,"5000 Belt Line Road Addison Walk, Dallas, TX 75240, USA",75001,(972) 866-6789,4.1,609,Restaurante,"{'day_0': 'Monday: 4:30\u202fAM\u2009–\u20099:30\u202fPM', 'day_1': 'Tuesday: 4:30\u202fAM\u2009–\u20099:30\u202fPM', 'day_2': 'Wednesday: 4:30\u202fAM\u2009–\u20099:30\u202fPM', 'day_3': 'Thursday: 4:30\u202fAM\u2009–\u20099:30\u202fPM', 'day_4': 'Friday: 4:30\u202fAM\u2009–\u20099:30\u202fPM', 'day_5': 'Saturday: 5:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_6': 'Sunday: 5:00\u202fAM\u2009–\u20099:30\u202fPM'}",https://www.starbucks.com/store-locator/store/9179/,32.9534677,-96.8244919,2025-06-25 14:24:29.391231
Starbucks,"15099 Midway Rd, Addison, TX 75001, USA",75001,(972) 385-8416,4.1,1260,Restaurante,"{'day_0': 'Monday: 5:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_1': 'Tuesday: 5:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_2': 'Wednesday: 5:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_3': 'Thursday: 5:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_4': 'Friday: 4:30\u202fAM\u2009–\u20099:30\u202fPM', 'day_5': 'Saturday: 4:30\u202fAM\u2009–\u20099:30\u202fPM', 'day_6': 'Sunday: 5:00\u202fAM\u2009–\u20099:30\u202fPM'}",https://www.starbucks.com/store-locator/store/7984/,32.9539468,-96.8393576,2025-06-25 14:24:29.770906
Nate's Seafood & Steakhouse,"14951 Midway Rd, Addison, TX 75001, USA",75001,(972) 701-9622,4.4,4769,Restaurante,"{'day_0': 'Monday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_1': 'Tuesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_5': 'Saturday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'day_6': 'Sunday: 11:00\u202fAM\u2009–\u200911:00\u202fPM'}",https://www.natesseafood.com/,32.9534668,-96.8393016,2025-06-25 14:24:32.296978
Subway,"3751 Belt Line Rd, Addison, TX 75001, USA",75001,(972) 620-1220,3.3,271,Restaurante,"{'day_0': 'Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_1': 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_2': 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_3': 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_4': 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_5': 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_6': 'Sunday: 9:00\u202fAM\u2009–\u200910:00\u202fPM'}",https://restaurants.subway.com/united-states/tx/addison/3751-beltline-rd?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=10219&utm_campaign=evergreen-2020&y_source=1_MTQ4OTM3NDMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,32.9537117,-96.8535194,2025-06-25 14:24:32.679322
Best Thai Signature - Addison,"4135 Belt Line Rd #112, Dallas, TX 75201, USA",75001,(972) 386-3353,4.3,1238,Restaurante,"{'day_0': 'Monday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_1': 'Tuesday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u20099:45\u202fPM', 'day_5': 'Saturday: 11:00\u202fAM\u2009–\u20099:45\u202fPM', 'day_6': 'Sunday: 11:00\u202fAM\u2009–\u20099:30\u202fPM'}",http://www.bestthaidallas.com/,32.95489,-96.84138,2025-06-25 14:24:32.914880
La Hacienda Ranch,"17390 Preston Rd #100, Dallas, TX 75252, USA",75001,(972) 248-2424,4.5,1968,Restaurante,"{'day_0': 'Monday: Closed', 'day_1': 'Tuesday: Closed', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_5': 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_6': 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM'}",http://www.laharanch.com/,32.9897383,-96.8014707,2025-06-25 14:24:33.487905
McAlister's Deli,"15212 Montfort Dr Suite 303, Dallas, TX 75248, USA",75001,(469) 374-0495,4.3,806,Restaurante,"{'day_0': 'Monday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_1': 'Tuesday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_2': 'Wednesday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_3': 'Thursday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_4': 'Friday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_5': 'Saturday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_6': 'Sunday: 10:00\u202fAM\u2009–\u20099:00\u202fPM'}",https://locations.mcalistersdeli.com/tx/dallas/15212-monfort-dr.?utm_source=google&utm_medium=organic&utm_campaign=locations_partner,32.9568771,-96.81798619999999,2025-06-25 14:24:33.860150
Subway,"2810 E Trinity Mls Rd Apt 101, Carrollton, TX 75006, USA",75001,(972) 416-4774,2.5,367,Restaurante,"{'day_0': 'Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_1': 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_2': 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_3': 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_4': 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_5': 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_6': 'Sunday: 9:00\u202fAM\u2009–\u200910:00\u202fPM'}",https://restaurants.subway.com/united-states/tx/carrollton/2810-e-trinity-mills-rd?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=6219&utm_campaign=evergreen-2020&y_source=1_MTQ5MTA2NDMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,32.9866637,-96.8530918,2025-06-25 14:24:34.258951
Paradise Bakery & Cafe - Alpha & Tollway,"13710 Dallas Pkwy, Dallas, TX 75240, USA",75001,(972) 503-1800,4.1,1008,Restaurante,"{'day_0': 'Monday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_1': 'Tuesday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_2': 'Wednesday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_3': 'Thursday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_4': 'Friday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_5': 'Saturday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_6': 'Sunday: 8:00\u202fAM\u2009–\u20098:00\u202fPM'}",,32.9332919,-96.8208918,2025-06-25 14:24:34.859157
Chipotle Mexican Grill,"3771 Belt Line Rd, Addison, TX 75001, USA",75001,(972) 243-9088,3.8,1175,Restaurante,"{'day_0': 'Monday: 10:45\u202fAM\u2009–\u200911:00\u202fPM', 'day_1': 'Tuesday: 10:45\u202fAM\u2009–\u200911:00\u202fPM', 'day_2': 'Wednesday: 10:45\u202fAM\u2009–\u200911:00\u202fPM', 'day_3': 'Thursday: 10:45\u202fAM\u2009–\u200911:00\u202fPM', 'day_4': 'Friday: 10:45\u202fAM\u2009–\u200911:00\u202fPM', 'day_5': 'Saturday: 10:45\u202fAM\u2009–\u200911:00\u202fPM', 'day_6': 'Sunday: 10:45\u202fAM\u2009–\u200911:00\u202fPM'}",https://locations.chipotle.com/tx/addison/3771-belt-line-rd?utm_source=google&utm_medium=yext&utm_campaign=yext_listings,32.9536677,-96.85307689999999,2025-06-25 14:24:35.441338
Jimmy John's,"4980 Belt Line Rd #150, Dallas, TX 75254, USA",75001,(972) 392-1600,3.3,335,Restaurante,"{'day_0': 'Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_1': 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_2': 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_3': 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_4': 'Friday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_5': 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_6': 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM'}",https://locations.jimmyjohns.com/tx/addison/sandwiches-506.html?utm_source=google%20my%20business&utm_medium=organic&utm_campaign=website%20link,32.9537491,-96.82660519999999,2025-06-25 14:24:35.737331
Panda Express,"13350 Dallas Pkwy SUITE 915, Dallas, TX 75240, USA",75001,(972) 490-6338,3.6,239,Restaurante,"{'day_0': 'Monday: 10:30\u202fAM\u2009–\u20098:00\u202fPM', 'day_1': 'Tuesday: 10:30\u202fAM\u2009–\u20098:00\u202fPM', 'day_2': 'Wednesday: 10:30\u202fAM\u2009–\u20098:00\u202fPM', 'day_3': 'Thursday: 10:30\u202fAM\u2009–\u20098:00\u202fPM', 'day_4': 'Friday: 10:30\u202fAM\u2009–\u20098:00\u202fPM', 'day_5': 'Saturday: 10:30\u202fAM\u2009–\u20098:00\u202fPM', 'day_6': 'Sunday: 12:00\u2009–\u20096:00\u202fPM'}",https://www.pandaexpress.com/locations/tx/dallas/1819,32.9302054,-96.819436,2025-06-25 14:24:35.965317
Starbucks,"5223 Alpha Road, Galleria Rd, Dallas, TX 75240, USA",75001,(972) 960-9595,4.4,621,Restaurante,"{'day_0': 'Monday: 5:00\u202fAM\u2009–\u20097:00\u202fPM', 'day_1': 'Tuesday: 5:00\u202fAM\u2009–\u20097:00\u202fPM', 'day_2': 'Wednesday: 5:00\u202fAM\u2009–\u20097:00\u202fPM', 'day_3': 'Thursday: 5:00\u202fAM\u2009–\u20097:00\u202fPM', 'day_4': 'Friday: 5:00\u202fAM\u2009–\u20098:00\u202fPM', 'day_5': 'Saturday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'day_6': 'Sunday: 6:00\u202fAM\u2009–\u20097:30\u202fPM'}",https://www.starbucks.com/store-locator/store/16779/,32.9332943,-96.8189517,2025-06-25 14:24:36.340031
Panda Express,"17602 Midway Rd, Dallas, TX 75287, USA",75001,(972) 267-3132,3.7,946,Restaurante,"{'day_0': 'Monday: 10:00\u202fAM\u2009–\u200910:30\u202fPM', 'day_1': 'Tuesday: 10:00\u202fAM\u2009–\u200910:30\u202fPM', 'day_2': 'Wednesday: 10:00\u202fAM\u2009–\u200910:30\u202fPM', 'day_3': 'Thursday: 10:00\u202fAM\u2009–\u200910:30\u202fPM', 'day_4': 'Friday: 10:00\u202fAM\u2009–\u200910:30\u202fPM', 'day_5': 'Saturday: 10:00\u202fAM\u2009–\u200910:30\u202fPM', 'day_6': 'Sunday: 10:00\u202fAM\u2009–\u200910:30\u202fPM'}",https://www.pandaexpress.com/locations/tx/dallas/629,32.9876249,-96.8417357,2025-06-25 14:24:36.666838
Saltgrass Steak House,"4101 Lyndon B Johnson Fwy, Dallas, TX 75244, USA",75001,(972) 243-9440,4.3,2641,Restaurante,"{'day_0': 'Monday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_1': 'Tuesday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_5': 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_6': 'Sunday: 11:00\u202fAM\u2009–\u20099:30\u202fPM'}",https://www.saltgrass.com/location/saltgrass-midway-dallas-lbj-frwy/,32.9245965,-96.8425606,2025-06-25 14:24:37.220655
Deli News N.Y. Style Deli Restaurant,"17062 Preston Rd STE 100, Dallas, TX 75248, USA",75001,(972) 733-3354,4.6,1367,Restaurante,"{'day_0': 'Monday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'day_1': 'Tuesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'day_2': 'Wednesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'day_3': 'Thursday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'day_4': 'Friday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'day_5': 'Saturday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'day_6': 'Sunday: 7:00\u202fAM\u2009–\u20093:00\u202fPM'}",,32.9830598,-96.8032442,2025-06-25 14:24:37.558887
I Luv Pho,"14902 Preston Rd Suite 512B, Dallas, TX 75254, USA",75001,(972) 387-4545,4.4,282,Restaurante,"{'day_0': 'Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_1': 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_5': 'Saturday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_6': 'Sunday: Closed'}",http://iluvphopreston.com/,32.951196,-96.803004,2025-06-25 14:24:37.816997
The Original Pancake House,"5220 Belt Line Rd, Dallas, TX 75254, USA",75001,(972) 385-6468,4.4,3056,Restaurante,"{'day_0': 'Monday: 6:30\u202fAM\u2009–\u20092:00\u202fPM', 'day_1': 'Tuesday: 6:30\u202fAM\u2009–\u20092:00\u202fPM', 'day_2': 'Wednesday: 6:30\u202fAM\u2009–\u20092:00\u202fPM', 'day_3': 'Thursday: 6:30\u202fAM\u2009–\u20092:00\u202fPM', 'day_4': 'Friday: 6:30\u202fAM\u2009–\u20092:00\u202fPM', 'day_5': 'Saturday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'day_6': 'Sunday: 7:00\u202fAM\u2009–\u20093:00\u202fPM'}",https://ophdfw.com/addison-location/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness,32.953627,-96.8197805,2025-06-25 14:24:38.136072
Chipotle Mexican Grill,"5290 Belt Line Rd, Dallas, TX 75254, USA",75001,(972) 934-8580,3.5,1124,Restaurante,"{'day_0': 'Monday: 10:45\u202fAM\u2009–\u200911:00\u202fPM', 'day_1': 'Tuesday: 10:45\u202fAM\u2009–\u200911:00\u202fPM', 'day_2': 'Wednesday: 10:45\u202fAM\u2009–\u200911:00\u202fPM', 'day_3': 'Thursday: 10:45\u202fAM\u2009–\u200911:00\u202fPM', 'day_4': 'Friday: 10:45\u202fAM\u2009–\u200911:00\u202fPM', 'day_5': 'Saturday: 10:45\u202fAM\u2009–\u200911:00\u202fPM', 'day_6': 'Sunday: 10:45\u202fAM\u2009–\u200911:00\u202fPM'}",https://locations.chipotle.com/tx/dallas/5290-belt-line-rd?utm_source=google&utm_medium=yext&utm_campaign=yext_listings,32.9536535,-96.8178567,2025-06-25 14:24:38.721946
Antonio Ristorante,"4985 Addison Cir, Addison, TX 75001, USA",75001,(972) 458-1010,4.3,312,Restaurante,"{'day_0': 'Monday: 5:00\u2009–\u20099:30\u202fPM', 'day_1': 'Tuesday: 5:00\u2009–\u20099:30\u202fPM', 'day_2': 'Wednesday: 5:00\u2009–\u20099:30\u202fPM', 'day_3': 'Thursday: 5:00\u2009–\u20099:30\u202fPM', 'day_4': 'Friday: 5:00\u2009–\u200910:30\u202fPM', 'day_5': 'Saturday: 5:00\u2009–\u200910:30\u202fPM', 'day_6': 'Sunday: 5:00\u2009–\u20099:30\u202fPM'}",https://www.antonioristorante.com/,32.9616162,-96.82638399999999,2025-06-25 14:24:39.075280
Pei Wei Asian Kitchen,"4801 Belt Line Rd, Addison, TX 75254, USA",75001,(972) 764-0844,3.9,1007,Restaurante,"{'day_0': 'Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_1': 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_5': 'Saturday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'day_6': 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM'}",https://www.peiwei.com/texas/60-addison,32.9547074,-96.82941939999999,2025-06-25 14:24:39.502323
Best Thai Signature - Dallas (Frankford Rd),"18352 Dallas Pkwy #112, Dallas, TX 75287, USA",75001,(972) 930-9973,4.4,560,Restaurante,"{'day_0': 'Monday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_1': 'Tuesday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_2': 'Wednesday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_3': 'Thursday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_4': 'Friday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'day_5': 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'day_6': 'Sunday: 11:00\u202fAM\u2009–\u200910:00\u202fPM'}",https://www.bestthaidallas.com/,32.999446,-96.82824699999999,2025-06-25 14:24:39.966234
